TemperatureC,DewPointC,Humidity,SeaLevelPressurehPa,VisibilityKm,WindSpeedKmh,WindDirDegrees,Office_Autumn
17.8,0.0,30.0,1007.9,16.1,5.6,160,100.13
17.2,-0.6,30.0,1008.4,16.1,5.6,110,104.1
18.9,0.0,28.0,1009.0,16.1,7.4,90,110.58
20.0,1.1,28.0,1009.4,16.1,5.6,140,128.79
21.7,-0.6,23.0,1009.5,16.1,7.4,340,174.41
22.2,-2.2,20.0,1009.7,16.1,7.4,0,198.42
23.3,-2.2,18.0,1009.3,16.1,0.0,0,201.4
25.0,-2.8,16.0,1008.4,16.1,7.4,0,209.06
25.6,-1.7,17.0,1007.5,16.1,7.4,0,202.97
26.7,-1.1,16.0,1006.8,16.1,7.4,0,203.92
26.7,-0.6,17.0,1005.6,16.1,5.6,0,204.97
27.8,-0.6,16.0,1004.9,16.1,16.7,310,201.97
27.2,-0.6,16.0,1004.6,16.1,18.5,330,202.27
27.2,0.6,18.0,1004.4,16.1,7.4,250,182.22
26.7,0.6,18.0,1004.6,16.1,18.5,290,155.72
26.1,1.7,20.0,1005.1,16.1,16.7,290,155.97
24.4,3.3,25.0,1006.0,16.1,14.8,260,156.24
23.3,3.9,28.0,1006.9,16.1,18.5,240,152.91
22.2,4.4,31.0,1007.2,16.1,16.7,230,129.35
21.7,4.4,32.0,1007.2,16.1,9.3,250,113.14
20.6,3.9,33.0,1007.5,16.1,5.6,0,111.81
18.9,3.3,36.0,1007.5,16.1,13.0,120,100.4
18.3,4.4,40.0,1007.9,16.1,9.3,140,92.13
17.2,5.6,46.0,1008.5,16.1,13.0,120,81.36
17.2,6.7,50.0,1008.9,16.1,13.0,100,101.06
17.2,7.2,52.0,1009.7,16.1,13.0,140,106.78
16.7,7.8,56.0,1010.6,16.1,13.0,120,108.17
17.8,8.3,54.0,1011.4,16.1,13.0,140,125.66
17.8,11.1,65.0,1012.2,16.1,13.0,130,167.34
19.4,8.9,51.0,1012.4,16.1,0.0,0,188.17
22.2,9.4,44.0,1012.3,16.1,13.0,160,194.3
22.8,9.4,42.0,1011.6,16.1,5.6,120,198.49
18.9,12.8,68.0,1012.0,12.9,20.4,240,194.91
20.6,11.7,57.0,1011.6,16.1,14.8,100,193.4
22.8,9.4,42.0,1010.4,16.1,14.8,70,197.29
23.9,8.3,37.0,1009.6,16.1,14.8,80,198.65
24.4,8.3,36.0,1009.3,16.1,0.0,0,192.31
25.0,8.3,34.0,1008.7,16.1,11.1,150,167.11
24.4,7.8,35.0,1008.6,16.1,5.6,170,146.79
23.9,8.3,37.0,1008.8,16.1,7.4,150,149.04
22.8,8.3,39.0,1009.6,16.1,5.6,190,154.67
22.2,5.0,33.0,1010.2,16.1,14.8,260,144.87
21.1,5.0,35.0,1010.0,16.1,7.4,220,117.53
20.6,5.0,36.0,1010.0,16.1,0.0,0,101.36
21.7,3.3,30.0,1010.0,16.1,5.6,280,91.24
20.6,5.0,36.0,1010.3,16.1,5.6,350,75.06
18.9,4.4,38.0,1010.2,16.1,0.0,0,63.57
17.8,5.0,43.0,1010.2,16.1,9.3,110,64.11
17.2,5.6,46.0,1010.3,16.1,13.0,120,63.73
16.1,5.6,50.0,1010.7,16.1,11.1,110,64.58
16.7,5.6,48.0,1011.1,16.1,13.0,110,62.79
17.8,5.6,45.0,1011.5,16.1,11.1,110,68.39
20.6,6.7,40.0,1011.2,16.1,9.3,150,102.05
22.2,6.7,37.0,1011.1,16.1,13.0,150,101.93
22.8,7.2,37.0,1010.6,16.1,5.6,0,109.115
24.4,6.7,32.0,1009.6,16.1,25.9,150,109.5525
25.0,6.1,30.0,1008.2,16.1,5.6,0,109.365
25.6,5.6,28.0,1007.0,16.1,14.8,220,109.025
26.7,5.6,26.0,1005.8,16.1,14.8,260,108.7775
26.7,6.1,27.0,1005.0,16.1,24.1,250,109.2225
25.6,6.7,30.0,1004.8,16.1,27.8,260,108.8125
24.4,5.0,29.0,1004.8,16.1,31.5,270,107.3375
23.3,3.3,27.0,1004.8,16.1,20.4,270,107.0675
22.8,3.9,29.0,1005.2,16.1,35.2,280,102.2375
21.7,3.3,30.0,1005.6,16.1,31.5,280,84.7025
20.6,5.0,36.0,1005.7,16.1,22.2,260,69.7025
20.0,5.6,39.0,1006.4,16.1,55.6,300,62.675
30.0,18.4,139.0,2016.6,32.2,72.30000000000001,620,67.845
13.3,11.1,87.0,1007.2,16.1,9.3,210,73.7925
13.9,10.6,81.0,1006.6,16.1,0.0,0,74.1225
13.9,11.1,83.0,1006.3,16.1,9.3,140,73.24
13.9,10.6,81.0,1006.0,16.1,11.1,130,72.7725
14.4,10.6,78.0,1005.8,16.1,14.8,140,71.2625
25.0,18.9,163.0,2014.5,32.2,18.6,660,77.99
13.9,11.1,83.0,1007.5,16.1,9.3,210,77.1125
14.4,10.6,78.0,1008.5,16.1,5.6,280,88.3875
16.1,9.4,64.0,1008.8,16.1,13.0,280,103.64
17.2,8.3,56.0,1009.2,16.1,20.4,270,111.1525
18.9,8.3,50.0,1009.2,16.1,16.7,320,108.79
19.4,7.2,45.0,1008.9,16.1,13.0,260,106.9575
21.1,6.7,39.0,1008.1,16.1,9.3,270,105.09
20.6,8.3,45.0,1007.8,16.1,29.6,20,104.38
42.8,13.9,80.0,2016.0,32.2,35.2,20,103.2
23.3,4.4,29.0,1006.8,16.1,11.1,0,104.61
40.0,15.0,88.0,2016.1,32.2,51.8,100,103.71
20.0,8.3,47.0,1007.3,16.1,9.3,110,102.93
18.9,10.0,56.0,1007.6,16.1,16.7,80,100.62
18.9,8.9,52.0,1008.5,16.1,16.7,80,108.03
18.3,10.0,58.0,1009.0,16.1,16.7,90,90.98
17.8,9.4,58.0,1009.4,16.1,5.6,90,82.91
17.2,9.4,60.0,1009.6,16.1,0.0,0,81.41
16.7,10.0,65.0,1009.8,16.1,0.0,0,81.04
15.6,10.0,69.0,1009.7,16.1,0.0,0,81.51
15.6,10.6,72.0,1009.3,16.1,0.0,0,80.04
15.0,10.6,75.0,1009.5,16.1,5.6,130,80.35
14.4,10.6,78.0,1009.5,16.1,9.3,90,79.86
14.4,9.4,72.0,1010.2,16.1,9.3,100,98.11
13.9,8.9,72.0,1010.8,16.1,5.6,120,105.37
15.0,8.9,67.0,1011.3,16.1,0.0,0,109.14
17.2,8.9,58.0,1011.9,16.1,5.6,90,124.8
18.3,7.8,50.0,1012.1,16.1,5.6,300,172.05
21.1,7.2,41.0,1011.7,16.1,0.0,0,191.38
23.3,3.9,28.0,1011.5,16.1,0.0,0,195.49
25.0,3.3,24.0,1011.1,16.1,0.0,0,196.95
26.1,2.8,22.0,1010.8,16.1,11.1,0,200.14
27.2,2.8,21.0,1010.1,16.1,0.0,0,201.81
28.3,1.7,18.0,1009.2,16.1,5.6,0,196.6
28.3,1.7,18.0,1008.5,16.1,0.0,0,196.87
29.4,2.2,17.0,1008.3,16.1,5.6,0,198.18
29.4,2.2,17.0,1008.2,16.1,11.1,220,180.11
28.3,2.8,19.0,1008.6,16.1,9.3,250,151.19
27.2,3.9,22.0,1009.3,16.1,9.3,240,157.27
28.3,3.3,20.0,1009.8,16.1,9.3,290,164.33
26.1,4.4,25.0,1010.4,16.1,0.0,0,151.49
24.4,5.6,30.0,1010.9,16.1,7.4,140,110.24
23.3,6.7,34.0,1011.1,16.1,5.6,110,98.43
22.2,7.8,40.0,1011.3,16.1,5.6,90,94.9
21.1,8.3,44.0,1011.1,16.1,9.3,100,83.54
21.7,7.2,39.0,1011.3,16.1,14.8,80,73.0
21.1,7.2,41.0,1011.9,16.1,20.4,130,63.96
20.0,7.8,45.0,1012.6,16.1,11.1,100,97.36
20.6,7.8,44.0,1013.2,16.1,11.1,130,104.88
20.6,8.3,45.0,1014.1,16.1,14.8,100,111.21
23.9,6.7,33.0,1014.7,16.1,14.8,100,130.74
25.6,5.6,28.0,1014.7,16.1,14.8,80,178.32
27.8,3.3,21.0,1014.7,16.1,20.4,110,198.21
28.9,3.3,19.0,1014.5,16.1,14.8,100,205.74
30.0,2.8,18.0,1013.6,16.1,13.0,140,205.35
31.1,2.8,16.0,1012.9,16.1,11.1,110,207.77
32.2,3.3,16.0,1012.0,16.1,5.6,0,211.95
32.8,2.8,15.0,1010.9,16.1,13.0,120,216.05
32.8,1.7,14.0,1010.2,16.1,16.7,70,216.09
32.8,1.1,13.0,1010.1,16.1,7.4,30,210.8
32.2,2.2,15.0,1009.6,16.1,11.1,160,188.44
31.7,2.2,15.0,1009.8,16.1,7.4,130,165.15
30.6,2.8,17.0,1010.0,16.1,7.4,180,168.51
28.9,3.9,20.0,1010.8,16.1,9.3,120,172.78
28.3,3.3,20.0,1011.6,16.1,18.5,120,166.5
27.2,3.3,21.0,1011.8,16.1,20.4,120,133.16
25.6,4.4,25.0,1012.4,16.1,9.3,100,121.47
24.4,5.0,29.0,1012.3,16.1,5.6,110,115.52
23.9,5.6,31.0,1011.9,16.1,11.1,100,105.24
23.3,6.1,33.0,1011.9,16.1,9.3,90,93.36
22.8,6.1,34.0,1012.2,16.1,11.1,120,83.15
22.2,6.1,35.0,1012.5,16.1,0.0,0,105.02
21.7,6.1,36.0,1012.9,16.1,0.0,0,108.88
22.8,6.1,34.0,1013.5,16.1,9.3,110,111.37
25.0,5.6,29.0,1013.7,16.1,13.0,90,135.05
27.2,2.2,20.0,1013.5,16.1,13.0,120,179.3
28.9,1.1,17.0,1013.2,16.1,16.7,80,201.79
31.1,-0.6,13.0,1012.5,16.1,16.7,110,210.78
31.1,-0.6,13.0,1011.3,16.1,14.8,70,211.56
31.7,0.6,14.0,1010.4,16.1,16.7,20,209.14
32.8,0.0,12.0,1009.4,16.1,5.6,0,213.74
33.9,-1.1,11.0,1008.4,16.1,7.4,80,218.34
34.4,-2.8,9.0,1007.5,16.1,9.3,230,214.72
34.4,-3.9,8.0,1007.1,16.1,14.8,130,208.14
33.3,-3.9,9.0,1006.8,16.1,13.0,150,184.84
32.8,-3.3,10.0,1006.7,16.1,9.3,190,158.32
31.1,-2.8,11.0,1006.6,16.1,5.6,190,166.51
30.0,-1.7,13.0,1006.9,16.1,0.0,0,167.49
30.0,-1.7,13.0,1007.2,16.1,0.0,0,159.04
27.8,1.7,18.0,1007.2,16.1,0.0,0,119.36
26.1,3.3,23.0,1007.4,16.1,9.3,90,105.41
25.0,2.2,23.0,1007.3,16.1,11.1,100,102.51
24.4,1.7,23.0,1007.0,16.1,11.1,100,92.05
23.3,1.7,24.0,1007.1,16.1,11.1,110,83.19
23.3,-0.6,21.0,1007.3,16.1,13.0,120,71.49
21.7,0.6,25.0,1007.6,16.1,9.3,100,102.03
22.2,-0.6,22.0,1008.3,16.1,9.3,120,108.75
22.8,1.1,24.0,1009.2,16.1,13.0,110,111.16
25.6,1.7,21.0,1009.4,16.1,18.5,110,127.13
27.8,0.6,17.0,1009.6,16.1,14.8,130,166.17
30.0,-2.8,12.0,1009.6,16.1,11.1,100,190.69
32.2,-3.9,10.0,1009.5,16.1,13.0,150,199.16
33.9,-5.0,8.0,1008.8,16.1,7.4,0,205.26
34.4,-7.8,6.0,1008.1,16.1,7.4,0,156.71
35.0,-5.0,8.0,1007.2,16.1,5.6,0,211.73
35.6,-5.0,7.0,1006.3,16.1,5.6,0,157.71
35.6,-5.6,7.0,1005.6,16.1,0.0,0,210.46
36.1,-6.1,6.0,1005.2,16.1,7.4,310,206.28
36.1,-6.1,6.0,1004.9,16.1,0.0,0,182.79
35.6,-5.6,7.0,1004.8,16.1,0.0,0,161.22
34.4,-5.0,8.0,1005.2,16.1,7.4,340,159.39
33.3,-3.9,9.0,1005.7,16.1,11.1,340,159.22
30.0,-0.6,14.0,1006.2,16.1,0.0,0,159.86
28.9,1.1,17.0,1006.2,16.1,0.0,0,138.16
27.8,1.7,18.0,1006.3,16.1,11.1,70,126.91
8.9,1.7,61.0,1025.5,16.1,0.0,0,114.44
8.3,1.7,63.0,1025.5,16.1,0.0,0,99.33
8.3,1.1,61.0,1025.3,16.1,5.6,110,89.7
7.8,1.1,63.0,1025.5,16.1,0.0,0,79.54
7.2,1.1,65.0,1025.4,16.1,0.0,0,103.87
6.7,1.1,68.0,1025.6,16.1,0.0,0,109.19
6.1,1.7,74.0,1025.8,16.1,7.4,90,111.42
6.1,1.1,71.0,1026.4,16.1,0.0,0,123.64
8.9,1.1,58.0,1027.5,16.1,5.6,30,169.74
11.1,1.7,53.0,1027.6,16.1,0.0,0,191.4
15.0,0.6,38.0,1026.9,16.1,0.0,0,197.93
16.7,0.0,32.0,1025.3,16.1,0.0,0,198.22
20.6,-3.3,20.0,1023.7,16.1,16.7,60,196.1
21.7,-3.9,18.0,1022.7,16.1,16.7,60,149.09
22.8,-4.4,16.0,1022.2,16.1,14.8,80,154.68
23.3,-3.9,16.0,1021.7,16.1,7.4,50,203.76
23.3,-3.9,16.0,1021.5,16.1,5.6,10,198.48
19.4,-0.6,26.0,1022.0,16.1,9.3,250,177.57
16.7,0.6,34.0,1022.5,16.1,9.3,220,156.43
16.1,0.0,34.0,1022.8,16.1,0.0,0,158.73
14.4,1.1,41.0,1023.1,16.1,0.0,0,114.61
12.8,2.2,49.0,1023.5,16.1,7.4,80,72.08
12.2,1.7,49.0,1023.4,16.1,0.0,0,76.91
12.2,1.1,47.0,1023.6,16.1,0.0,0,97.21
15.0,8.9,67.0,1017.9,16.1,9.3,110,87.05
15.0,8.9,67.0,1017.8,16.1,11.1,110,75.06
13.9,8.9,72.0,1017.9,16.1,0.0,0,63.57
13.3,8.9,75.0,1018.1,16.1,5.6,120,64.11
13.3,8.3,72.0,1018.4,16.1,7.4,60,63.73
12.2,8.9,80.0,1018.8,16.1,11.1,90,64.58
11.7,8.9,83.0,1019.2,16.1,7.4,100,62.79
11.7,8.3,80.0,1019.8,16.1,5.6,90,68.39
14.4,7.8,65.0,1019.7,16.1,5.6,90,102.05
17.8,6.7,48.0,1019.5,16.1,11.1,80,101.93
20.0,6.7,42.0,1019.4,16.1,7.4,0,112.77
22.8,5.0,31.0,1018.7,16.1,16.7,90,116.58
25.0,4.4,26.0,1017.6,16.1,14.8,90,115.94
25.6,5.0,27.0,1016.4,16.1,7.4,60,111.47
26.7,3.9,23.0,1015.8,16.1,5.6,270,109.14
27.2,2.2,20.0,1015.2,16.1,0.0,0,112.67
27.8,1.7,18.0,1014.7,16.1,0.0,0,114.47
27.2,1.7,19.0,1014.4,16.1,0.0,0,113.85
22.8,6.1,34.0,1015.1,16.1,9.3,230,112.57
21.7,6.1,36.0,1016.0,16.1,5.6,260,115.01
18.3,8.9,54.0,1016.4,16.1,9.3,230,82.78
18.9,7.2,47.0,1016.6,16.1,0.0,0,70.27
17.8,7.2,50.0,1016.7,16.1,5.6,230,66.47
16.1,8.9,62.0,1017.2,16.1,5.6,100,64.76
12.8,2.8,51.0,1020.4,16.1,0.0,0,66.68
11.7,3.3,57.0,1020.6,16.1,5.6,120,65.42
10.6,3.9,63.0,1021.0,16.1,0.0,0,64.79
10.0,3.3,63.0,1021.1,16.1,0.0,0,64.02
10.0,0.0,50.0,1021.4,16.1,0.0,0,63.55
8.9,0.6,56.0,1022.5,16.1,0.0,0,65.16
7.8,2.2,68.0,1023.2,16.1,0.0,0,63.72
11.1,1.1,50.0,1024.2,16.1,0.0,0,67.41
14.4,-7.2,22.0,1024.7,16.1,22.2,30,116.18
16.1,-9.4,17.0,1025.2,16.1,18.5,60,117.36
18.3,-8.9,15.0,1025.0,16.1,14.8,60,111.92
19.4,-8.9,14.0,1024.4,16.1,18.5,60,112.18
20.6,-9.4,13.0,1023.3,16.1,13.0,80,113.44
22.2,-9.4,11.0,1022.0,16.1,5.6,0,110.29
22.2,-10.6,10.0,1021.0,16.1,13.0,80,112.98
22.8,-12.2,9.0,1020.4,16.1,11.1,50,114.49
23.3,-11.1,9.0,1019.8,16.1,0.0,0,112.11
22.8,-10.6,10.0,1019.8,16.1,0.0,0,111.52
22.8,-10.6,10.0,1020.1,16.1,0.0,0,109.0
18.9,-0.6,27.0,1020.4,16.1,5.6,230,113.16
18.9,-6.1,18.0,1020.4,16.1,7.4,280,92.62
16.7,-2.8,26.0,1020.7,16.1,0.0,0,86.74
15.0,0.0,36.0,1020.8,16.1,9.3,90,84.01
16.1,-2.2,29.0,1020.5,16.1,14.8,50,82.19
24.4,-8.9,10.0,1007.5,16.1,0.0,0,82.57
22.8,-7.2,13.0,1007.6,16.1,5.6,120,82.89
21.0,-4.0,18.0,1008.7,16.1,9.3,80,80.74
19.4,-3.9,21.0,1007.7,16.1,13.0,100,79.46
18.3,-1.7,26.0,1008.0,16.1,11.1,110,105.17
17.2,-2.2,27.0,1008.4,16.1,16.7,80,109.86
17.2,-2.2,27.0,1008.6,16.1,14.8,100,106.32
19.4,-1.7,24.0,1008.8,16.1,13.0,110,123.1
22.8,-2.8,18.0,1009.0,16.1,18.5,130,176.08
25.0,-2.2,17.0,1008.9,16.1,16.7,150,192.1
26.7,-3.3,14.0,1008.8,16.1,11.1,0,197.84
28.9,-4.4,11.0,1007.6,16.1,16.7,190,202.59
30.0,-5.0,10.0,1006.6,16.1,14.8,210,203.99
30.0,-6.1,9.0,1005.9,16.1,11.1,0,205.5
30.0,-5.6,10.0,1005.0,16.1,16.7,250,208.84
30.6,-6.1,9.0,1004.4,16.1,11.1,310,205.95
30.6,-8.3,8.0,1004.1,16.1,13.0,240,196.08
30.0,-11.1,6.0,1003.9,16.1,18.5,250,174.7
28.9,-13.9,5.0,1003.7,16.1,16.7,270,150.41
27.8,-12.8,6.0,1004.2,16.1,16.7,260,155.5
26.7,-11.1,8.0,1004.8,16.1,11.1,260,156.32
24.4,-8.9,10.0,1005.6,16.1,5.6,220,151.73
22.8,-10.0,11.0,1006.0,16.1,7.4,240,118.47
22.8,-10.0,11.0,1006.3,16.1,5.6,0,102.34
20.0,12.2,61.0,1010.1,16.1,9.3,150,100.75
21.1,11.7,55.0,1009.8,16.1,9.3,180,87.82
20.0,11.1,56.0,1009.5,16.1,9.3,160,75.84
20.0,11.1,56.0,1009.6,16.1,9.3,140,64.86
20.0,12.2,61.0,1009.4,16.1,11.1,130,101.68
20.0,11.7,59.0,1009.8,16.1,9.3,160,108.3
20.0,12.2,61.0,1010.4,16.1,11.1,150,108.34
20.0,11.7,59.0,1011.0,16.1,7.4,0,126.32
22.2,12.2,53.0,1011.0,16.1,7.4,0,168.56
22.8,11.1,48.0,1011.1,16.1,5.6,0,188.26
24.4,11.1,43.0,1010.9,16.1,7.4,150,200.42
25.0,10.0,39.0,1010.6,16.1,18.5,280,202.74
27.2,9.4,33.0,1009.8,16.1,16.7,230,206.83
27.2,8.9,31.0,1009.1,16.1,14.8,330,208.82
28.3,8.9,29.0,1008.0,16.1,16.7,260,202.95
28.3,8.3,28.0,1007.3,16.1,11.1,330,198.41
29.4,7.8,26.0,1006.7,16.1,7.4,0,198.19
28.9,7.2,25.0,1006.6,16.1,20.4,280,172.82
28.3,7.8,27.0,1006.6,16.1,9.3,310,150.85
27.8,8.3,29.0,1006.9,16.1,13.0,10,155.01
27.2,8.3,30.0,1007.5,16.1,9.3,20,149.92
27.2,8.9,31.0,1008.0,16.1,0.0,0,145.72
25.6,8.3,33.0,1008.2,16.1,14.8,250,122.8
25.6,7.2,31.0,1008.0,16.1,9.3,260,111.87
27.2,11.7,38.0,1006.2,16.1,9.3,120,110.04
27.8,11.1,35.0,1006.0,16.1,7.4,120,101.63
27.2,10.6,35.0,1005.9,16.1,11.1,130,90.25
27.2,11.7,38.0,1005.4,16.1,25.9,110,80.54
26.1,13.9,47.0,1005.8,16.1,20.4,150,104.12
49.5,30.5,112.0,2016.2,32.2,24.1,280,108.28
70.6,51.599999999999994,204.0,3027.4,48.300000000000004,59.2,340,105.52
45.6,35.6,146.0,2018.4,32.2,51.900000000000006,180,125.9
25.6,16.7,58.0,1008.3,16.1,29.6,80,176.93
24.4,18.3,69.0,1008.6,16.1,22.2,80,192.76
26.7,17.8,58.0,1008.2,16.1,24.1,80,198.51
28.3,16.7,49.0,1008.1,16.1,22.2,80,201.45
27.2,17.8,56.0,1007.7,16.1,25.9,60,201.84
30.6,16.1,41.0,1006.6,16.1,25.9,60,198.96
31.7,15.6,38.0,1005.9,16.1,20.4,50,201.88
30.0,16.1,43.0,1006.0,16.1,31.5,90,198.17
29.4,16.1,44.0,1005.4,16.1,18.5,360,197.84
26.1,18.3,62.0,1005.3,16.1,18.5,40,179.08
25.6,19.4,68.0,1006.7,16.1,9.3,300,153.11
50.6,40.6,147.0,2015.3000000000002,32.2,14.8,290,157.96
26.1,18.3,62.0,1005.8,16.1,18.5,80,159.15
73.4,59.4,225.0,3023.9,46.7,13.0,240,151.65
24.4,18.3,69.0,1006.6,16.1,13.0,80,113.44
73.9,55.599999999999994,206.0,3023.0,40.2,29.7,110,98.29
35.0,13.3,27.0,1007.1,16.1,18.5,280,92.5
33.9,13.3,29.0,1007.1,16.1,18.5,290,87.18
33.9,12.8,28.0,1007.1,16.1,25.9,280,75.23
32.8,13.9,32.0,1007.6,16.1,20.4,290,69.88
32.2,15.0,35.0,1008.3,16.1,20.4,280,99.79
31.7,15.0,36.0,1009.2,16.1,14.8,270,107.09
31.7,15.6,38.0,1009.7,16.1,11.1,260,108.39
31.7,16.7,40.0,1010.3,16.1,11.1,230,126.82
33.3,16.1,35.0,1010.6,16.1,11.1,280,176.53
35.6,15.6,30.0,1010.7,16.1,7.4,0,193.78
36.1,13.9,26.0,1010.6,16.1,5.6,240,199.7
37.2,12.8,23.0,1010.2,16.1,9.3,0,204.32
37.8,13.3,23.0,1009.1,16.1,7.4,0,207.74
38.3,12.2,21.0,1008.4,16.1,9.3,0,205.93
37.8,12.8,22.0,1008.3,16.1,14.8,250,213.34
33.9,18.9,41.0,1008.8,16.1,35.2,170,213.39
33.3,18.3,41.0,1008.5,16.1,35.2,190,206.38
33.3,17.8,39.0,1008.3,16.1,35.2,170,181.02
31.7,18.9,46.0,1009.2,16.1,25.9,100,156.03
29.4,19.4,55.0,1010.0,16.1,22.2,100,152.32
29.4,18.9,53.0,1010.1,16.1,22.2,130,154.95
29.4,18.9,53.0,1011.3,16.1,13.0,130,148.02
29.4,17.8,49.0,1011.6,16.1,11.1,110,121.15
28.9,18.3,53.0,1011.0,16.1,11.1,120,110.97
36.7,8.9,18.0,1007.3,16.1,9.3,280,106.18
36.1,8.3,18.0,1007.4,16.1,7.4,290,96.61
36.1,6.7,16.0,1007.5,16.1,13.0,310,84.17
35.0,7.2,18.0,1007.8,16.1,16.7,320,81.68
34.4,7.8,19.0,1008.2,16.1,11.1,300,102.26
33.3,8.9,22.0,1008.8,16.1,9.3,310,107.15
32.8,11.1,26.0,1009.7,16.1,5.6,190,109.62
34.4,9.4,21.0,1010.3,16.1,0.0,0,130.61
36.1,9.4,19.0,1010.5,16.1,5.6,280,177.33
37.2,8.3,17.0,1010.5,16.1,7.4,0,194.41
38.9,7.2,14.0,1010.4,16.1,7.4,0,199.7
41.1,6.1,12.0,1009.8,16.1,11.1,270,201.78
42.8,5.6,10.0,1008.9,16.1,14.8,260,193.89
42.8,3.3,9.0,1008.2,16.1,16.7,290,194.28
43.3,2.8,8.0,1007.4,16.1,16.7,270,201.6
42.8,5.6,10.0,1006.5,16.1,11.1,300,198.87
43.3,6.7,11.0,1005.7,16.1,18.5,280,190.26
42.8,7.8,12.0,1005.1,16.1,11.1,270,169.53
42.2,8.3,13.0,1004.9,16.1,16.7,250,149.0
41.7,8.3,13.0,1005.3,16.1,14.8,260,150.11
39.4,10.0,17.0,1005.7,16.1,11.1,230,148.82
37.8,11.7,21.0,1006.0,16.1,9.3,240,140.32
38.3,11.1,19.0,1006.1,16.1,9.3,260,114.43
38.9,12.8,21.0,1006.1,16.1,11.1,280,100.1
28.3,18.3,54.0,1008.0,16.1,11.1,140,94.71
28.3,18.3,54.0,1008.1,16.1,11.1,130,83.18
27.8,18.9,58.0,1008.2,16.1,9.3,130,69.54
27.8,18.9,58.0,1008.3,16.1,9.3,130,62.59
27.2,18.9,60.0,1008.5,16.1,5.6,140,63.3
27.2,18.9,60.0,1008.8,16.1,5.6,130,65.04
27.8,19.4,60.0,1009.5,16.1,9.3,90,62.73
27.8,19.4,60.0,1010.0,16.1,9.3,110,67.2
28.9,18.9,55.0,1010.6,16.1,13.0,150,103.28
29.4,18.9,53.0,1011.1,16.1,18.5,140,105.21
30.0,18.9,51.0,1011.3,16.1,18.5,160,104.49
31.7,18.3,45.0,1010.7,16.1,25.9,160,105.29
32.8,17.8,41.0,1010.2,16.1,13.0,160,104.35
33.9,16.7,36.0,1009.5,16.1,20.4,130,104.58
33.9,17.2,37.0,1009.0,16.1,13.0,120,104.36
34.4,16.1,33.0,1008.5,16.1,22.2,140,105.84
33.9,15.6,33.0,1008.6,16.1,18.5,150,105.24
33.3,16.1,35.0,1008.4,16.1,18.5,150,105.78
32.8,16.1,36.0,1008.6,16.1,11.1,190,105.49
32.2,16.7,39.0,1009.0,16.1,13.0,140,111.1
31.7,16.1,39.0,1009.8,16.1,16.7,130,82.01
31.7,17.2,42.0,1010.1,16.1,13.0,160,69.3
30.6,17.8,46.0,1010.1,16.1,11.1,140,66.95
30.6,17.8,46.0,1009.9,16.1,11.1,110,67.32
25.6,13.9,48.0,1005.8,16.1,5.6,290,66.22
25.6,14.4,50.0,1006.2,16.1,13.0,200,66.74
24.4,13.9,52.0,1006.7,16.1,11.1,190,65.83
23.9,13.9,53.0,1006.8,16.1,11.1,200,64.64
23.9,13.9,53.0,1006.9,16.1,0.0,0,64.13
23.9,13.9,53.0,1007.1,16.1,0.0,0,66.59
24.4,14.4,54.0,1007.8,16.1,0.0,0,65.18
23.9,15.6,60.0,1009.2,16.1,14.8,100,63.1
24.4,16.1,60.0,1009.9,16.1,14.8,110,100.43
25.0,16.1,58.0,1010.2,16.1,9.3,0,107.26
26.1,15.0,50.0,1010.0,16.1,25.9,140,105.68
56.7,27.200000000000003,80.0,2020.6999999999998,32.2,27.799999999999997,390,104.94
30.0,11.1,31.0,1008.8,16.1,27.8,200,105.37
30.6,11.7,31.0,1008.3,16.1,29.6,260,107.04
58.9,25.0,70.0,2018.2,32.2,66.6,560,105.44
28.9,12.2,35.0,1008.8,16.1,25.9,270,109.49
28.3,11.1,34.0,1009.3,16.1,25.9,270,110.71
27.8,10.6,34.0,1009.9,16.1,20.4,260,112.17
27.2,10.6,35.0,1010.7,16.1,22.2,270,111.99
26.1,10.6,38.0,1011.7,16.1,22.2,280,116.67
25.6,11.1,40.0,1012.4,16.1,16.7,290,97.16
25.0,11.7,43.0,1012.7,16.1,16.7,290,86.73
23.9,12.8,50.0,1013.3,16.1,7.4,280,83.66
44.5,30.0,128.0,2028.7,24.1,38.9,520,83.65
12.8,7.8,72.0,1016.6,16.1,5.6,280,81.91
12.2,8.3,77.0,1017.1,16.1,11.1,360,82.91
11.7,8.3,80.0,1017.7,16.1,7.4,330,81.68
11.1,8.9,86.0,1018.0,16.1,5.6,200,81.77
11.1,7.8,80.0,1018.8,16.1,5.6,360,101.39
10.6,8.3,86.0,1019.7,16.1,0.0,0,108.71
10.0,8.3,89.0,1020.4,16.1,5.6,140,109.83
11.1,7.2,77.0,1021.2,16.1,7.4,80,94.96
12.8,7.8,72.0,1022.0,16.1,9.3,90,174.92
13.3,7.8,69.0,1022.7,16.1,7.4,0,189.84
13.9,6.1,59.0,1022.9,16.1,9.3,80,193.9425
16.1,5.6,50.0,1022.2,16.1,0.0,0,203.46
17.2,4.4,43.0,1021.3,16.1,9.3,90,204.73
17.8,2.8,37.0,1020.4,16.1,5.6,0,211.34
18.3,1.7,33.0,1019.8,16.1,5.6,0,209.44
18.9,1.1,30.0,1019.2,16.1,14.8,20,211.0
18.3,1.7,33.0,1018.4,16.1,7.4,0,210.52
